DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence,IsFraud
DON012277,D00234,Kids Wear,School Uniforms,M,Used,Used,Winter,4,Surat,21.149851,72.861347,2023-12-18 03:08:56,2023-12-20 03:08:56,2023-12-23 03:08:56,NGO0113,Approved,None,No,False
DON012278,D02007,Winter Wear,Mufflers,Free Size,Gently Worn,Gently Worn,Monsoon,3,Bengaluru,12.999349,77.61659,2023-08-21 13:53:37,2023-08-23 13:53:37,2023-08-26 13:53:37,NGO0094,Approved,Receipt,Yes,False
DON012279,D01049,Winter Wear,Mufflers,S,Gently Worn,Gently Worn,Winter,5,Delhi,28.675745,77.15199,2024-11-14 14:17:39,2024-11-24 14:17:39,2024-11-25 14:17:39,NGO0007,Approved,Photo,Yes,False
DON012280,D00891,Men's Wear,Shirts,M,Gently Worn,Gently Worn,Winter,9,Mumbai,19.027384,72.857108,2024-10-27 23:47:49,2024-10-29 23:47:49,2024-10-31 23:47:49,NGO0173,Approved,Receipt,Yes,False
DON012281,D01714,Accessories,Caps,L,Gently Worn,Gently Worn,Summer,10,Jaipur,26.907678,75.791826,2024-04-06 01:48:07,2024-04-11 01:48:07,2024-04-13 01:48:07,NGO0012,Approved,Photo,Yes,False
DON012282,D01504,Winter Wear,Shawls,M,Used,Used,Summer,10,Mumbai,19.058553,72.828985,2024-04-10 23:06:56,2024-04-16 23:06:56,2024-04-17 23:06:56,NGO0390,Approved,Photo,Yes,False
DON012283,D00413,Accessories,Belts,M,Used,Used,Monsoon,4,Pune,18.560661,73.8619,2024-08-31 15:18:23,2024-09-07 15:18:23,2024-09-09 15:18:23,NGO0298,Approved,Photo,Yes,False
DON012284,D01201,Kids Wear,Frocks,L,Used,Used,Monsoon,9,Chennai,13.103876,80.272192,2023-09-07 04:08:47,2023-09-09 04:08:47,2023-09-12 04:08:47,NGO0358,Approved,Photo,Yes,False
DON012285,D01971,Footwear,Sandals,XL,Used,Used,Winter,3,Mumbai,19.111859,72.922587,2023-12-14 22:42:52,2023-12-23 22:42:52,2023-12-28 22:42:52,NGO0228,Approved,None,No,False
DON012286,D00644,Footwear,Slippers,S,New,New,Monsoon,10,Pune,18.520021,73.90535,2024-06-04 06:41:45,2024-06-11 06:41:45,2024-06-14 06:41:45,NGO0016,Approved,Receipt,Yes,False
DON012287,D02168,Winter Wear,Jackets,XL,Used,Used,Winter,6,Kolkata,22.556712,88.377518,2023-10-22 07:46:40,2023-10-30 07:46:40,2023-11-03 07:46:40,NGO0199,Approved,Photo,Yes,False
DON012288,D01396,Accessories,Belts,M,New,New,Monsoon,5,Delhi,28.705213,77.077116,2024-07-09 17:17:33,2024-07-16 17:17:33,2024-07-19 17:17:33,NGO0307,Approved,None,No,False
DON012289,D01238,Men's Wear,Jackets,S,Gently Worn,Gently Worn,Summer,2,Kolkata,22.613189,88.32629,2024-04-20 10:49:11,2024-04-25 10:49:11,2024-04-27 10:49:11,NGO0118,Approved,None,No,False
DON012290,D00208,Men's Wear,Jeans,XXL,Used,Used,Winter,8,Mumbai,19.02678,72.879939,2024-11-29 23:24:26,2024-12-02 23:24:26,2024-12-03 23:24:26,NGO0233,Approved,Receipt,Yes,False
DON012291,D01567,Men's Wear,Jackets,M,Gently Worn,Gently Worn,Monsoon,10,Hyderabad,17.388301,78.471361,2024-08-04 14:06:01,2024-08-14 14:06:01,2024-08-18 14:06:01,NGO0147,Approved,Photo,Yes,False
DON012292,D01829,Women's Wear,Jeans,L,New,New,Summer,5,Delhi,28.711273,77.082818,2024-05-09 18:59:48,2024-05-15 18:59:48,2024-05-18 18:59:48,NGO0011,Approved,Photo,Yes,False
DON012293,D01413,Women's Wear,Salwar Kameez,XL,Gently Worn,Gently Worn,Winter,8,Kolkata,22.622418,88.370911,2024-12-31 11:23:00,2025-01-02 11:23:00,2025-01-04 11:23:00,NGO0207,Approved,Receipt,Yes,False
DON012294,D01499,Accessories,Scarves,M,Used,Used,Monsoon,9,Delhi,28.740435,77.150835,2024-07-14 18:56:19,2024-07-20 18:56:19,2024-07-22 18:56:19,NGO0185,Approved,None,No,False
DON012295,D00672,Kids Wear,T-Shirts,L,Used,Used,Monsoon,5,Chennai,13.107178,80.317793,2024-06-24 07:07:11,2024-06-26 07:07:11,2024-06-28 07:07:11,NGO0053,Approved,None,No,False
DON012296,D00993,Winter Wear,Blankets,S,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.666783,77.123637,2024-07-17 12:08:54,2024-07-22 12:08:54,2024-07-23 12:08:54,NGO0023,Approved,Receipt,Yes,False
DON012297,D00125,Men's Wear,Jeans,XL,Gently Worn,Gently Worn,Winter,5,Chennai,13.040234,80.313154,2024-12-06 23:41:46,2024-12-16 23:41:46,2024-12-21 23:41:46,NGO0399,Approved,Receipt,Yes,False
DON012298,D02480,Kids Wear,Shorts,S,Used,Used,Winter,7,Chennai,13.06982,80.269984,2023-12-01 23:23:18,2023-12-06 23:23:18,2023-12-10 23:23:18,NGO0271,Approved,None,No,False
DON012299,D01161,Men's Wear,Jackets,S,Gently Worn,Gently Worn,Winter,52,Bengaluru,12.953538,77.560644,2024-11-01 08:38:57,2024-11-05 08:38:57,2024-11-10 08:38:57,NGO0030,Approved,Photo,Yes,False
DON012300,D01502,Women's Wear,Kurtis,XL,Gently Worn,Gently Worn,Monsoon,8,Delhi,28.753883,77.147006,2023-07-15 11:01:07,2023-07-19 11:01:07,2023-07-21 11:01:07,NGO0316,Approved,None,No,False
DON012301,D00681,Kids Wear,Shorts,XXL,Used,Used,Winter,22,Mumbai,19.106143,72.846061,2024-01-03 14:57:03,2024-01-07 14:57:03,2024-01-11 14:57:03,NGO0036,Approved,None,No,False
DON012302,D01699,Winter Wear,Jackets,XXL,New,New,Summer,4,Chennai,13.11037,80.24037,2024-04-14 02:24:59,2024-04-22 02:24:59,2024-04-26 02:24:59,NGO0053,Approved,Photo,Yes,False
DON012303,D00668,Women's Wear,Shawls,Free Size,Gently Worn,Gently Worn,Monsoon,5,Hyderabad,17.391652,78.444911,2023-09-16 17:11:40,2023-09-23 17:11:40,2023-09-24 17:11:40,NGO0263,Approved,Receipt,Yes,False
DON012304,D02142,Footwear,Sandals,M,Gently Worn,Gently Worn,Monsoon,5,Hyderabad,17.357386,78.501664,2023-08-09 14:14:47,2023-08-18 14:14:47,2023-08-23 14:14:47,NGO0352,Approved,None,No,False
DON012305,D00516,Winter Wear,Shawls,S,Gently Worn,Gently Worn,Monsoon,79,Delhi,28.706787,77.100815,2024-06-19 01:46:57,2024-06-22 01:46:57,2024-06-25 01:46:57,NGO0376,Approved,None,No,False
DON012306,D02021,Accessories,Scarves,S,Gently Worn,Gently Worn,Summer,9,Mumbai,19.043032,72.927474,2023-05-23 06:16:04,2023-05-27 06:16:04,2023-05-31 06:16:04,NGO0096,Approved,None,No,False
DON012307,D01609,Women's Wear,Kurtis,Free Size,Used,Used,Summer,9,Hyderabad,17.395101,78.448428,2024-04-27 21:59:40,2024-05-04 21:59:40,2024-05-06 21:59:40,NGO0280,Approved,Receipt,Yes,False
DON012308,D01411,Accessories,Caps,S,Used,Used,Winter,4,Hyderabad,17.37372,78.441044,2024-11-14 03:40:43,2024-11-22 03:40:43,2024-11-23 03:40:43,NGO0025,Approved,Receipt,Yes,False
DON012309,D02257,Men's Wear,Jeans,S,Used,Used,Monsoon,57,Pune,18.4996,73.866383,2024-08-24 13:07:14,2024-09-02 13:07:14,2024-09-05 13:07:14,NGO0123,Approved,Receipt,Yes,False
DON012310,D02076,Winter Wear,Jackets,L,Used,Used,Monsoon,6,Pune,18.483726,73.858982,2023-09-27 08:00:46,2023-10-06 08:00:46,2023-10-07 08:00:46,NGO0333,Approved,None,No,False
DON012311,D02083,Winter Wear,Sweaters,Free Size,Gently Worn,Gently Worn,Winter,4,Bengaluru,12.991721,77.643203,2023-10-06 15:54:11,2023-10-14 15:54:11,2023-10-19 15:54:11,NGO0309,Approved,Photo,Yes,False
DON012312,D02449,Women's Wear,Tops,XXL,New,New,Monsoon,8,Mumbai,19.067889,72.87886,2024-08-28 03:42:42,2024-08-31 03:42:42,2024-09-04 03:42:42,NGO0267,Approved,Photo,Yes,False
DON012313,D01651,Kids Wear,School Uniforms,Free Size,New,New,Monsoon,3,Mumbai,19.107394,72.9148,2024-07-12 02:45:25,2024-07-18 02:45:25,2024-07-23 02:45:25,NGO0075,Approved,Receipt,Yes,False
DON012314,D01876,Kids Wear,Frocks,L,Gently Worn,Gently Worn,Summer,2,Chennai,13.082907,80.248927,2024-04-30 06:07:38,2024-05-07 06:07:38,2024-05-12 06:07:38,NGO0200,Approved,None,No,False
DON012315,D01995,Women's Wear,Shawls,Free Size,Gently Worn,Gently Worn,Monsoon,30,Hyderabad,17.433747,78.469792,2023-06-18 13:44:16,2023-06-20 13:44:16,2023-06-23 13:44:16,NGO0396,Approved,Receipt,Yes,False
DON012316,D00162,Footwear,Shoes,XL,Used,Used,Monsoon,5,Chennai,13.093401,80.283521,2024-06-11 15:47:13,2024-06-21 15:47:13,2024-06-23 15:47:13,NGO0318,Approved,Receipt,Yes,False
DON012317,D00474,Women's Wear,Salwar Kameez,Free Size,Gently Worn,Gently Worn,Summer,8,Delhi,28.672183,77.124338,2023-04-19 06:29:54,2023-04-22 06:29:54,2023-04-27 06:29:54,NGO0362,Approved,Receipt,Yes,False
DON012318,D00486,Men's Wear,Kurtas,Free Size,Used,Used,Summer,94,Surat,21.121154,72.815226,2024-04-27 09:38:23,2024-05-02 09:38:23,2024-05-07 09:38:23,NGO0143,Approved,Receipt,Yes,False
DON012319,D01609,Men's Wear,Kurtas,XXL,Gently Worn,Gently Worn,Winter,14,Hyderabad,17.390678,78.485831,2024-11-16 03:22:07,2024-11-19 03:22:07,2024-11-23 03:22:07,NGO0380,Approved,None,No,False
DON012320,D02237,Kids Wear,Frocks,M,Gently Worn,Gently Worn,Winter,4,Chennai,13.075511,80.301135,2024-11-11 10:12:30,2024-11-13 10:12:30,2024-11-18 10:12:30,NGO0138,Approved,Photo,Yes,False
DON012321,D02202,Footwear,Slippers,L,Used,Used,Winter,5,Bengaluru,12.925422,77.572621,2024-10-28 12:49:12,2024-11-03 12:49:12,2024-11-04 12:49:12,NGO0117,Approved,Photo,Yes,False
DON012322,D02206,Footwear,Shoes,XXL,New,New,Monsoon,7,Mumbai,19.106168,72.859639,2024-08-14 07:12:32,2024-08-19 07:12:32,2024-08-21 07:12:32,NGO0085,Approved,Receipt,Yes,False
DON012323,D00310,Women's Wear,Tops,M,Used,Used,Winter,3,Chennai,13.116742,80.26952,2023-12-15 14:18:31,2023-12-17 14:18:31,2023-12-18 14:18:31,NGO0245,Approved,None,No,False
DON012324,D02092,Women's Wear,Tops,L,Gently Worn,Gently Worn,Monsoon,14,Pune,18.565465,73.90337,2024-09-27 22:14:25,2024-09-29 22:14:25,2024-09-30 22:14:25,NGO0134,Approved,None,No,False
DON012325,D00992,Winter Wear,Mufflers,L,Used,Used,Winter,63,Delhi,28.750835,77.149082,2024-11-16 19:28:57,,,NGO0246,Approved,None,No,True
DON012326,D02398,Men's Wear,Sweaters,S,Gently Worn,Gently Worn,Monsoon,7,Surat,21.130718,72.832635,2023-09-06 18:40:57,2023-09-09 18:40:57,2023-09-10 18:40:57,NGO0268,Approved,Receipt,Yes,False
DON012327,D00054,Winter Wear,Sweaters,XXL,New,New,Summer,8,Bengaluru,13.019718,77.611845,2024-05-10 10:59:09,2024-05-15 10:59:09,2024-05-18 10:59:09,NGO0306,Approved,Receipt,Yes,False
DON012328,D01073,Winter Wear,Shawls,L,Used,Used,Monsoon,15,Mumbai,19.120763,72.925403,2024-08-14 17:35:00,2024-08-19 17:35:00,2024-08-22 17:35:00,NGO0175,Approved,None,No,False
DON012329,D00415,Accessories,Scarves,Free Size,Used,Used,Summer,4,Bengaluru,12.94911,77.608302,2024-03-01 17:43:28,2024-03-08 17:43:28,2024-03-09 17:43:28,NGO0227,Approved,None,No,False
DON012330,D00459,Women's Wear,Shawls,XXL,Gently Worn,Gently Worn,Winter,4,Ahmedabad,23.017926,72.588823,2023-11-17 23:45:43,2023-11-20 23:45:43,2023-11-22 23:45:43,NGO0354,Approved,None,No,False
DON012331,D01841,Women's Wear,Sarees,XXL,Used,Used,Winter,2,Delhi,28.740349,77.061635,2024-11-21 01:09:15,2024-11-29 01:09:15,2024-12-02 01:09:15,NGO0101,Approved,None,No,False
DON012332,D01762,Winter Wear,Mufflers,S,Used,Used,Monsoon,9,Pune,18.548343,73.815135,2024-08-06 00:16:11,2024-08-12 00:16:11,2024-08-15 00:16:11,NGO0356,Approved,None,No,False
DON012333,D01482,Women's Wear,Jeans,XL,Used,Used,Winter,7,Mumbai,19.097148,72.885896,2023-10-03 00:53:28,2023-10-10 00:53:28,2023-10-11 00:53:28,NGO0045,Approved,None,No,False
DON012334,D00292,Winter Wear,Jackets,Free Size,Used,Used,Winter,23,Bengaluru,12.956851,77.620642,2024-12-18 01:23:34,2024-12-21 01:23:34,2024-12-22 01:23:34,NGO0148,Approved,None,No,False
DON012335,D01466,Men's Wear,Jeans,S,Gently Worn,Gently Worn,Winter,44,Mumbai,19.075332,72.921036,2024-12-20 06:41:17,2024-12-26 06:41:17,2024-12-31 06:41:17,NGO0257,Approved,None,No,False
DON012336,D02125,Winter Wear,Sweaters,L,Gently Worn,Gently Worn,Winter,3,Surat,21.152487,72.788391,2024-01-20 10:07:02,2024-01-26 10:07:02,2024-01-31 10:07:02,NGO0184,Approved,Photo,Yes,False
DON012337,D00724,Kids Wear,Shorts,M,New,New,Winter,7,Jaipur,26.936184,75.809801,2024-10-04 18:52:12,2024-10-10 18:52:12,2024-10-11 18:52:12,NGO0070,Approved,Receipt,Yes,False
DON012338,D00910,Footwear,Shoes,L,Used,Used,Summer,46,Bengaluru,12.937382,77.636565,2024-04-03 19:22:12,2024-04-11 19:22:12,2024-04-15 19:22:12,NGO0081,Approved,Photo,Yes,False
DON012339,D00244,Women's Wear,Jeans,M,Used,Used,Monsoon,22,Delhi,28.694066,77.113532,2024-09-03 22:27:44,2024-09-07 22:27:44,2024-09-09 22:27:44,NGO0201,Approved,Photo,Yes,False
DON012340,D01543,Men's Wear,Jackets,M,Used,Used,Summer,8,Chennai,13.13032,80.298396,2024-03-29 14:16:11,2024-03-31 14:16:11,2024-04-05 14:16:11,NGO0066,Approved,Photo,Yes,False
DON012341,D00987,Kids Wear,Sweaters,S,Gently Worn,Gently Worn,Monsoon,50,Jaipur,26.948826,75.748532,2024-06-26 00:14:57,2024-07-03 00:14:57,2024-07-08 00:14:57,NGO0289,Approved,None,No,False
DON012342,D02385,Winter Wear,Blankets,XL,Used,Used,Summer,38,Delhi,28.666238,77.067732,2024-04-11 05:56:19,2024-04-17 05:56:19,2024-04-19 05:56:19,NGO0391,Approved,None,No,True
DON012343,D02025,Kids Wear,Shorts,S,Gently Worn,Gently Worn,Monsoon,84,Hyderabad,17.343636,78.504576,2024-09-22 12:29:17,2024-10-01 12:29:17,2024-10-04 12:29:17,NGO0247,Approved,Photo,Yes,False
DON012344,D02335,Women's Wear,Sarees,XXL,Used,Used,Monsoon,16,Chennai,13.127081,80.288315,2024-09-29 16:29:03,2024-10-06 16:29:03,2024-10-11 16:29:03,NGO0310,Approved,Photo,Yes,False
DON012345,D01549,Men's Wear,Trousers,XL,Gently Worn,Gently Worn,Winter,2,Mumbai,19.125488,72.878575,2024-10-07 19:32:39,2024-10-15 19:32:39,2024-10-17 19:32:39,NGO0065,Approved,None,No,False
DON012346,D00496,Footwear,Slippers,XXL,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.68799,77.117946,2024-09-19 22:24:55,2024-09-24 22:24:55,2024-09-27 22:24:55,NGO0122,Approved,Photo,Yes,False
DON012347,D01125,Winter Wear,Mufflers,S,Used,Used,Winter,3,Jaipur,26.934503,75.782067,2023-12-28 13:17:34,2024-01-03 13:17:34,2024-01-08 13:17:34,NGO0171,Approved,Receipt,Yes,False
DON012348,D00836,Men's Wear,Sweaters,Free Size,Used,Used,Monsoon,6,Chennai,13.049988,80.286828,2024-07-20 19:28:31,2024-07-25 19:28:31,2024-07-29 19:28:31,NGO0001,Approved,None,No,False
DON012349,D02311,Winter Wear,Jackets,XL,Gently Worn,Gently Worn,Monsoon,41,Hyderabad,17.376546,78.477728,2024-09-24 17:47:18,2024-10-01 17:47:18,2024-10-02 17:47:18,NGO0269,Approved,None,No,False
DON012350,D01029,Winter Wear,Mufflers,XXL,Gently Worn,Gently Worn,Monsoon,96,Bengaluru,13.021177,77.549975,2024-06-26 21:36:24,2024-07-06 21:36:24,2024-07-08 21:36:24,NGO0200,Approved,Photo,Yes,False
DON012351,D00869,Accessories,Caps,XL,Used,Used,Winter,6,Ahmedabad,22.989746,72.551574,2024-12-29 21:26:56,2024-12-31 21:26:56,2025-01-02 21:26:56,NGO0331,Approved,Photo,Yes,False
DON012352,D00983,Winter Wear,Mufflers,Free Size,Used,Used,Monsoon,9,Pune,18.568192,73.88147,2024-08-26 06:06:28,2024-08-31 06:06:28,2024-09-01 06:06:28,NGO0339,Approved,Receipt,Yes,False
DON012353,D00602,Women's Wear,Tops,L,New,New,Monsoon,7,Bengaluru,13.006618,77.593505,2024-06-19 20:43:13,2024-06-29 20:43:13,2024-07-01 20:43:13,NGO0266,Approved,None,No,False
DON012354,D02489,Kids Wear,Shorts,L,Gently Worn,Gently Worn,Monsoon,7,Delhi,28.701161,77.139838,2024-07-16 01:37:00,2024-07-22 01:37:00,2024-07-27 01:37:00,NGO0209,Approved,None,No,False
DON012355,D02070,Winter Wear,Jackets,XL,Gently Worn,Gently Worn,Summer,4,Mumbai,19.0456,72.884937,2024-05-25 17:12:58,2024-05-31 17:12:58,2024-06-04 17:12:58,NGO0194,Approved,Photo,Yes,False
DON012356,D00749,Accessories,Scarves,M,Used,Used,Monsoon,4,Mumbai,19.115484,72.878609,2024-09-28 06:28:33,2024-10-03 06:28:33,2024-10-07 06:28:33,NGO0297,Approved,Receipt,Yes,False
DON012357,D02403,Women's Wear,Jeans,L,Used,Used,Winter,5,Hyderabad,17.419827,78.498991,2024-10-10 06:10:46,2024-10-12 06:10:46,2024-10-15 06:10:46,NGO0356,Approved,Photo,Yes,False
DON012358,D00977,Footwear,Sandals,XL,Used,Used,Winter,5,Jaipur,26.953235,75.834666,2024-11-16 18:41:39,2024-11-25 18:41:39,2024-11-26 18:41:39,NGO0126,Approved,None,No,False
DON012359,D01662,Footwear,Slippers,L,Gently Worn,Gently Worn,Summer,40,Mumbai,19.088646,72.842841,2024-04-11 09:12:07,2024-04-15 09:12:07,2024-04-18 09:12:07,NGO0112,Approved,None,No,False
DON012360,D01175,Accessories,Belts,XXL,Gently Worn,Gently Worn,Monsoon,85,Delhi,28.672325,77.119518,2024-08-18 14:11:19,2024-08-28 14:11:19,2024-08-31 14:11:19,NGO0233,Approved,Receipt,Yes,False
DON012361,D02455,Accessories,Caps,M,New,New,Summer,10,Chennai,13.039009,80.313526,2024-05-24 02:10:46,2024-05-29 02:10:46,2024-06-02 02:10:46,NGO0380,Approved,None,No,False
DON012362,D00335,Men's Wear,Shirts,XL,Used,Used,Winter,9,Kolkata,22.612141,88.336364,2024-10-09 02:41:47,2024-10-16 02:41:47,2024-10-17 02:41:47,NGO0213,Approved,Receipt,Yes,False
DON012363,D01733,Winter Wear,Sweaters,XL,Used,Used,Winter,7,Bengaluru,12.927085,77.608052,2024-01-07 22:49:22,2024-01-16 22:49:22,2024-01-21 22:49:22,NGO0366,Approved,Photo,Yes,False
DON012364,D00829,Kids Wear,Sweaters,XXL,Used,Used,Summer,5,Mumbai,19.060005,72.902368,2024-05-07 23:17:24,2024-05-16 23:17:24,2024-05-21 23:17:24,NGO0008,Approved,Receipt,Yes,False
DON012365,D00832,Kids Wear,Shorts,L,Gently Worn,Gently Worn,Winter,9,Chennai,13.069537,80.310235,2023-11-23 11:16:37,2023-11-30 11:16:37,2023-12-02 11:16:37,NGO0136,Approved,None,No,False
DON012366,D02445,Men's Wear,Jackets,S,Gently Worn,Gently Worn,Monsoon,5,Mumbai,19.098608,72.903365,2024-07-02 08:48:17,2024-07-09 08:48:17,2024-07-13 08:48:17,NGO0356,Approved,Receipt,Yes,False
DON012367,D00668,Accessories,Caps,XXL,New,New,Summer,41,Hyderabad,17.429196,78.45761,2024-02-16 14:22:17,2024-02-26 14:22:17,2024-02-28 14:22:17,NGO0013,Approved,Photo,Yes,False
DON012368,D02036,Footwear,Sandals,XXL,New,New,Winter,9,Mumbai,19.073604,72.890596,2024-10-12 08:26:54,2024-10-21 08:26:54,2024-10-26 08:26:54,NGO0089,Approved,Receipt,Yes,False
DON012369,D02316,Accessories,Scarves,M,Gently Worn,Gently Worn,Monsoon,6,Mumbai,19.087099,72.917559,2024-09-17 03:41:04,2024-09-19 03:41:04,2024-09-22 03:41:04,NGO0359,Approved,Photo,Yes,False
DON012370,D00117,Men's Wear,Trousers,S,Used,Used,Summer,24,Bengaluru,12.962937,77.582415,2024-03-09 13:57:01,,,,Rejected,None,No,True
DON012371,D01518,Women's Wear,Shawls,L,Gently Worn,Gently Worn,Winter,8,Mumbai,19.050811,72.91592,2024-12-15 18:15:21,2024-12-25 18:15:21,2024-12-26 18:15:21,NGO0061,Approved,Receipt,Yes,False
DON012372,D02088,Women's Wear,Kurtis,L,Used,Used,Summer,5,Mumbai,19.088868,72.862689,2024-04-16 04:46:59,2024-04-26 04:46:59,2024-05-01 04:46:59,NGO0311,Approved,Receipt,Yes,False
DON012373,D01297,Kids Wear,Shorts,L,New,New,Monsoon,10,Pune,18.479984,73.879809,2024-06-21 23:59:25,2024-06-26 23:59:25,2024-06-29 23:59:25,NGO0070,Approved,Receipt,Yes,False
DON012374,D00901,Accessories,Scarves,L,Gently Worn,Gently Worn,Monsoon,2,Mumbai,19.118462,72.849418,2023-08-25 11:39:58,2023-09-02 11:39:58,2023-09-04 11:39:58,NGO0088,Approved,Receipt,Yes,False
DON012375,D02356,Winter Wear,Sweaters,S,Used,Used,Monsoon,54,Delhi,28.753123,77.115999,2024-09-21 18:36:41,2024-09-23 18:36:41,2024-09-25 18:36:41,NGO0307,Approved,Photo,Yes,False
DON012376,D01506,Accessories,Bags,XL,Gently Worn,Gently Worn,Monsoon,9,Pune,18.478183,73.868499,2024-08-29 09:46:55,2024-09-04 09:46:55,2024-09-07 09:46:55,NGO0173,Approved,None,No,False
DON012377,D01986,Footwear,Slippers,S,Used,Used,Winter,10,Bengaluru,12.981737,77.573634,2024-01-24 10:16:00,2024-01-29 10:16:00,2024-01-30 10:16:00,NGO0126,Approved,None,No,False
DON012378,D02465,Women's Wear,Jeans,M,Gently Worn,Gently Worn,Summer,86,Mumbai,19.124095,72.917045,2024-05-12 16:23:59,2024-05-22 16:23:59,2024-05-27 16:23:59,NGO0220,Approved,Receipt,Yes,False
DON012379,D01527,Accessories,Scarves,Free Size,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.656428,77.095872,2024-08-16 16:58:33,2024-08-26 16:58:33,2024-08-29 16:58:33,NGO0277,Approved,Receipt,Yes,False
DON012380,D01997,Winter Wear,Blankets,XL,Gently Worn,Gently Worn,Monsoon,5,Pune,18.541432,73.824146,2024-06-19 18:00:01,2024-06-25 18:00:01,2024-06-29 18:00:01,NGO0223,Approved,Photo,Yes,False
DON012381,D02235,Accessories,Scarves,L,Gently Worn,Gently Worn,Winter,4,Delhi,28.691222,77.056744,2024-12-16 09:14:03,2024-12-24 09:14:03,2024-12-25 09:14:03,NGO0382,Approved,Photo,Yes,False
DON012382,D01832,Accessories,Bags,M,Used,Used,Winter,4,Delhi,28.657205,77.106275,2023-12-04 19:26:15,2023-12-13 19:26:15,2023-12-17 19:26:15,NGO0333,Approved,Receipt,Yes,False
DON012383,D00966,Kids Wear,Shorts,S,Used,Used,Winter,5,Bengaluru,12.956062,77.600562,2024-10-04 15:01:56,2024-10-14 15:01:56,2024-10-16 15:01:56,NGO0010,Approved,None,No,False
DON012384,D00498,Kids Wear,Sweaters,S,Used,Used,Monsoon,7,Bengaluru,12.978634,77.565107,2024-09-11 03:30:22,2024-09-13 03:30:22,2024-09-17 03:30:22,NGO0298,Approved,Photo,Yes,False
DON012385,D01646,Accessories,Caps,XL,Gently Worn,Gently Worn,Summer,2,Hyderabad,17.33563,78.494571,2024-02-02 03:35:36,2024-02-05 03:35:36,2024-02-09 03:35:36,NGO0011,Approved,None,No,False
DON012386,D01602,Men's Wear,Jackets,S,Gently Worn,Gently Worn,Monsoon,5,Kolkata,22.539136,88.341691,2024-06-27 22:34:02,2024-07-02 22:34:02,2024-07-05 22:34:02,NGO0131,Approved,None,No,False
DON012387,D00480,Footwear,Shoes,Free Size,Gently Worn,Gently Worn,Monsoon,8,Bengaluru,13.021168,77.557322,2024-06-17 07:38:34,2024-06-19 07:38:34,2024-06-24 07:38:34,NGO0022,Approved,Photo,Yes,False
DON012388,D01363,Winter Wear,Shawls,Free Size,Gently Worn,Gently Worn,Summer,10,Bengaluru,12.948341,77.615397,2024-04-21 14:05:16,2024-04-26 14:05:16,2024-04-28 14:05:16,NGO0304,Approved,None,No,False
DON012389,D01859,Winter Wear,Mufflers,XXL,Used,Used,Winter,4,Mumbai,19.032125,72.878897,2023-11-24 06:45:55,2023-11-26 06:45:55,2023-12-01 06:45:55,NGO0093,Approved,Receipt,Yes,False
DON012390,D01164,Women's Wear,Jeans,XXL,Used,Used,Winter,50,Mumbai,19.079684,72.828405,2024-11-30 09:11:34,2024-12-08 09:11:34,2024-12-12 09:11:34,NGO0030,Approved,None,No,False
DON012391,D00914,Footwear,Shoes,XXL,New,New,Monsoon,1,Bengaluru,12.971648,77.550238,2024-08-18 15:01:11,2024-08-25 15:01:11,2024-08-27 15:01:11,NGO0007,Approved,Receipt,Yes,False
DON012392,D01732,Kids Wear,T-Shirts,XXL,Gently Worn,Gently Worn,Monsoon,6,Delhi,28.752717,77.112094,2024-08-14 05:31:55,2024-08-18 05:31:55,2024-08-20 05:31:55,NGO0297,Approved,None,No,False
DON012393,D00402,Footwear,Slippers,L,New,New,Monsoon,36,Mumbai,19.077074,72.838819,2023-07-11 18:55:15,2023-07-19 18:55:15,2023-07-24 18:55:15,NGO0279,Approved,Photo,Yes,False
DON012394,D01881,Kids Wear,T-Shirts,S,Gently Worn,Gently Worn,Summer,10,Pune,18.559762,73.901603,2024-02-12 23:29:14,2024-02-20 23:29:14,2024-02-25 23:29:14,NGO0158,Approved,Receipt,Yes,False
DON012395,D00885,Men's Wear,Jackets,XXL,New,New,Winter,1,Kolkata,22.615351,88.351811,2024-10-07 05:56:59,2024-10-13 05:56:59,2024-10-14 05:56:59,NGO0005,Approved,None,No,False
DON012396,D01399,Women's Wear,Kurtis,Free Size,Used,Used,Summer,9,Mumbai,19.07678,72.911841,2023-05-30 13:47:08,2023-06-05 13:47:08,2023-06-09 13:47:08,NGO0276,Approved,Receipt,Yes,False
DON012397,D01886,Accessories,Belts,Free Size,Gently Worn,Gently Worn,Monsoon,57,Kolkata,22.611681,88.402961,2024-06-26 08:02:04,2024-07-01 08:02:04,2024-07-03 08:02:04,NGO0146,Approved,Photo,Yes,False
DON012398,D00665,Women's Wear,Tops,L,Gently Worn,Gently Worn,Monsoon,5,Delhi,28.70158,77.122624,2024-07-05 16:16:16,2024-07-15 16:16:16,2024-07-17 16:16:16,NGO0289,Approved,Receipt,Yes,False
